repyr,reg_status,appr_trade_code,appr_trade_name,comp_vol,gender,total_reg,mean_age,sd_age,total_NA,total_cont,total_comp,total_disc,mean_reg_dur,mean_date_reg
2013,New registration (during report period),448A,Floor Covering Installer,Voluntary,Male,47,26.38618479,8.554350084,0,42,0,5,0.529291752,20130620
2013,New registration (during report period),449A,Roofer,Voluntary,Female,3,.,.,.,.,.,.,.,.
2013,New registration (during report period),449A,Roofer,Voluntary,Male,18,29.74003044,8.426359184,0,17,0,1,0.32739726,20130902
2013,New registration (during report period),450A,Construction Craft Worker,Voluntary,Female,5,.,.,.,.,.,.,.,.
2013,New registration (during report period),450A,Construction Craft Worker,Voluntary,Male,352,26.77134184,7.318095346,0,334,5,13,0.583639477,20130531
2013,New registration (during report period),451A,Drywall; Acoustic and Lathing Applicator,Voluntary,Female,3,.,.,.,.,.,.,.,.
2013,New registration (during report period),451A,Drywall; Acoustic and Lathing Applicator,Voluntary,Male,220,26.81975093,6.996349854,0,201,1,18,0.440323786,20130723
2013,New registration (during report period),452A,Reinforcing Rodworker,Voluntary,Female,1,.,.,.,.,.,.,.,.
2013,New registration (during report period),452A,Reinforcing Rodworker,Voluntary,Male,96,27.37928082,5.919729905,0,70,2,24,0.542465753,20130616
2013,New registration (during report period),453A,Drywall Finisher and Plasterer,Voluntary,Female,3,.,.,.,.,.,.,.,.
2013,New registration (during report period),453A,Drywall Finisher and Plasterer,Voluntary,Male,59,28.32421639,6.942359081,0,52,0,7,0.501927095,20130630
2013,New registration (during report period),455A,Exterior Insulated Finish Systems Mechanic,Voluntary,Male,9,29.89101979,6.917568662,0,9,0,0,0.825570776,20130304
2013,New registration (during report period),456A,Welder,Voluntary,Female,22,23.84209215,5.678579908,0,21,0,1,0.458530511,20130716
2013,New registration (during report period),456A,Welder,Voluntary,Male,268,23.04732161,6.749734549,0,238,1,29,0.59009405,20130529
2013,New registration (during report period),456P,Pressure Systems Welder,Voluntary,Female,1,.,.,.,.,.,.,.,.
2013,New registration (during report period),456P,Pressure Systems Welder,Voluntary,Male,24,25.3553653,4.883377774,0,24,0,0,0.254109589,20130929
2013,New registration (during report period),600H,Horse Groom,Voluntary,Female,8,29.61027397,12.17012389,0,6,0,2,0.61369863,20130521
2013,New registration (during report period),600H,Horse Groom,Voluntary,Male,3,.,.,.,.,.,.,.,.
2013,New registration (during report period),606W,Hardware; Lumber and Building Materials Retailer,Voluntary,Female,1,.,.,.,.,.,.,.,.
2013,New registration (during report period),606W,Hardware; Lumber and Building Materials Retailer,Voluntary,Male,1,.,.,.,.,.,.,.,.
2013,New registration (during report period),614A,Draftperson - Mechanical,Voluntary,Male,1,.,.,.,.,.,.,.,.
2013,New registration (during report period),617A,Electrical Control (Machine) Builder,Voluntary,Male,2,.,.,.,.,.,.,.,.
2013,New registration (during report period),620A,Child and Youth Worker,Voluntary,Female,70,25.97749511,11.14790588,0,67,0,3,0.678825832,20130427
2013,New registration (during report period),620A,Child and Youth Worker,Voluntary,Male,19,31.54160058,16.5982156,0,18,0,1,0.527180966,20130621
2013,New registration (during report period),620C,Child Development Practitioner,Voluntary,Female,738,30.34650852,10.52969541,0,667,1,70,0.537420648,20130617
2013,New registration (during report period),620C,Child Development Practitioner,Voluntary,Male,46,29.73305539,10.30193667,0,43,0,3,0.480047647,20130708
2013,New registration (during report period),620D,Developmental Services Worker,Voluntary,Female,105,37.41745597,10.95486366,0,82,0,23,0.513659491,20130626
2013,New registration (during report period),620D,Developmental Services Worker,Voluntary,Male,34,35.63835616,10.69500563,0,26,0,8,0.483803384,20130707
2013,New registration (during report period),620E,Educational Assistant,Voluntary,Female,66,30.6294313,13.83346925,0,62,0,4,0.681486094,20130426
2013,New registration (during report period),620E,Educational Assistant,Voluntary,Male,6,25.94429224,10.48753806,0,6,0,0,0.78630137,20130319
2013,New registration (during report period),630A,Micro Electronics Manufacturer,Voluntary,Female,100,43.07452055,9.280836628,0,86,14,0,0.334520548,20130830
2013,New registration (during report period),630A,Micro Electronics Manufacturer,Voluntary,Male,153,39.12690483,8.906928491,0,123,29,1,0.413143522,20130802
2013,New registration (during report period),630T,Tool/Tooling Maker,Voluntary,Male,5,.,.,.,.,.,.,.,.
2013,New registration (during report period),631A,Network Cabling Specialist,Voluntary,Female,2,.,.,.,.,.,.,.,.
2013,New registration (during report period),631A,Network Cabling Specialist,Voluntary,Male,18,35.43668189,11.64808614,0,16,0,2,0.694977169,20130421
2013,New registration (during report period),634A,Information Technology - Contact Centre Technical Support Agent,Voluntary,Female,172,30.12171074,10.53490544,0,161,3,8,0.453599873,20130718
2013,New registration (during report period),634A,Information Technology - Contact Centre Technical Support Agent,Voluntary,Male,359,29.78682795,9.505191374,0,332,6,21,0.472659976,20130711
2013,New registration (during report period),634B,Information Technology - Hardware Technician,Voluntary,Male,13,24.686196,10.46474287,0,13,0,0,0.439199157,20130723
2013,New registration (during report period),634C,Information Technology - Network Technician,Voluntary,Male,14,35.89178082,9.927693247,0,14,0,0,0.47260274,20130711
2013,New registration (during report period),634D,Information Technology - Contact Centre Sales Agent,Voluntary,Female,341,31.6269393,11.43459583,0,313,5,23,0.508247298,20130628
2013,New registration (during report period),634D,Information Technology - Contact Centre Sales Agent,Voluntary,Male,379,30.26469802,9.698939462,0,352,8,19,0.498377128,20130702
2013,New registration (during report period),634E,Information Technology - Contact Centre Customer Service Agent,Voluntary,Female,2844,30.5527484,10.93725025,0,2528,56,260,0.482809279,20130707
2013,New registration (during report period),634E,Information Technology - Contact Centre Customer Service Agent,Voluntary,Male,2064,28.67413056,9.417728222,0,1837,31,196,0.494224541,20130703
2013,New registration (during report period),636A,Heavy Equipment Operator - Tractor Loader Backhoe,Voluntary,Female,2,.,.,.,.,.,.,.,.
2013,New registration (during report period),636A,Heavy Equipment Operator - Tractor Loader Backhoe,Voluntary,Male,77,22.73880093,6.10990254,0,74,1,2,0.438427326,20130723
2013,New registration (during report period),636B,Heavy Equipment Operator - Excavator,Voluntary,Male,97,23.56520265,5.976791569,0,95,0,2,0.691512498,20130422
2013,New registration (during report period),636C,Heavy Equipment Operator - Dozer,Voluntary,Male,66,23.73158987,6.459732976,0,66,0,0,0.76056455,20130328
2013,New registration (during report period),636E,Elevating Devices Mechanic,Voluntary,Female,1,.,.,.,.,.,.,.,.
2013,New registration (during report period),636E,Elevating Devices Mechanic,Voluntary,Male,161,28.32424062,5.852472723,0,157,0,4,0.333174509,20130831
2013,New registration (during report period),636G,Gas Technician,Voluntary,Male,7,29.52915851,9.161266601,0,7,0,0,0.826223092,20130304
2013,New registration (during report period),637C,Concrete Pump Operator,Voluntary,Male,9,26.64048706,4.896197179,0,9,0,0,0.404870624,20130805
2013,New registration (during report period),638A,Tractor-Trailer Commercial Driver,Voluntary,Female,24,42.44965753,9.661288566,0,18,0,6,0.427511416,20130727
2013,New registration (during report period),638A,Tractor-Trailer Commercial Driver,Voluntary,Male,296,42.85335987,11.4090846,0,230,1,65,0.500351722,20130701
2013,New registration (during report period),640D,Agricultural - Dairy Herdsperson,Voluntary,Female,2,.,.,.,.,.,.,.,.
2013,New registration (during report period),640D,Agricultural - Dairy Herdsperson,Voluntary,Male,8,21.93116438,5.050149582,0,8,0,0,0.732191781,20130407
2013,New registration (during report period),670C,Computer Numerical Control (CNC) Programmer,Voluntary,Male,8,41.26986301,10.40523048,0,8,0,0,0.927054795,20130126
2013,New registration (during report period),670E,Mould Designer,Voluntary,Male,1,.,.,.,.,.,.,.,.
2013,New registration (during report period),690H,Recreation Vehicle Technician,Voluntary,Male,10,35.73780822,7.106505937,0,9,0,1,0.588767123,20130530
2013,New registration (during report period),800A,Water Meter Installer,Unknown,Female,2,.,.,.,.,.,.,.,.
2013,New registration (during report period),800A,Water Meter Installer,Unknown,Male,82,35.03053792,12.89302499,0,28,17,37,0.848880722,20130224
2013,Reinstatement (during report period),233B,Reinforcing Steel Worker,Voluntary,Male,1,.,.,.,.,.,.,.,.
2013,Reinstatement (during report period),241A,Terrazzo; Tile and Marble Setter,Voluntary,Male,1,.,.,.,.,.,.,.,.
2013,Reinstatement (during report period),306A,Plumber,Compulsary,Female,1,.,.,.,.,.,.,.,.
2013,Reinstatement (during report period),306A,Plumber,Compulsary,Male,53,30.83995865,8.234779668,0,31,7,15,8.2212458,20051013
2013,Reinstatement (during report period),307A,Steamfitter,Compulsary,Male,2,.,.,.,.,.,.,.,.
2013,Reinstatement (during report period),308A,Sheet Metal Worker,Compulsary,Female,1,.,.,.,.,.,.,.,.
2013,Reinstatement (during report period),308A,Sheet Metal Worker,Compulsary,Male,24,35.71255708,7.747418165,0,21,2,1,10.13025114,20031116
2013,Reinstatement (during report period),309A,Electrician - Construction and Maintenance,Compulsary,Female,4,.,.,.,.,.,.,.,.
2013,Reinstatement (during report period),309A,Electrician - Construction and Maintenance,Compulsary,Male,172,29.09617713,7.615068751,0,124,26,22,6.469225868,20070714
2013,Reinstatement (during report period),309C,Electrician - Domestic and Rural,Compulsary,Male,1,.,.,.,.,.,.,.,.
2013,Reinstatement (during report period),310B,Auto Body and Collision Damage Repairer,Compulsary,Female,2,.,.,.,.,.,.,.,.
2013,Reinstatement (during report period),310B,Auto Body and Collision Damage Repairer,Compulsary,Male,10,34.81205479,11.35090321,0,7,2,1,13.15342466,20001108
2013,Reinstatement (during report period),310G,Motorcycle Technician,Compulsary,Male,1,.,.,.,.,.,.,.,.
2013,Reinstatement (during report period),310J,Truck-Trailer Service Technician,Compulsary,Male,2,.,.,.,.,.,.,.,.
2013,Reinstatement (during report period),310S,Automotive Service Technician,Compulsary,Female,2,.,.,.,.,.,.,.,.
2013,Reinstatement (during report period),310S,Automotive Service Technician,Compulsary,Male,76,30.02314348,8.167459534,0,61,4,11,8.709661139,20050417
2013,Reinstatement (during report period),310T,Truck and Coach Technician,Compulsary,Male,21,30.96268754,9.949373913,0,13,0,8,7.217873451,20061014
2013,Reinstatement (during report period),311A,Hairstylist - Hairdresser,Compulsary,Female,1,.,.,.,.,.,.,.,.
2013,Reinstatement (during report period),313A,Refrigeration and Air Conditioning Systems Mechanic,Compulsary,Male,19,31.99697188,7.098335873,0,11,3,5,5.902667628,20080206
2013,Reinstatement (during report period),313D,Residential Air Conditioning Systems Mechanic,Compulsary,Male,2,.,.,.,.,.,.,.,.
2013,Reinstatement (during report period),332A,Hairstylist,Compulsary,Female,54,32.33663115,9.349232563,0,40,6,8,8.541197362,20050618
2013,Reinstatement (during report period),332A,Hairstylist,Compulsary,Male,8,36.47020548,6.01628471,0,6,1,1,11.35787671,20020825
2013,Reinstatement (during report period),339A,Hoisting Engineer - Mobile Crane Operator 1,Compulsary,Male,3,.,.,.,.,.,.,.,.
2013,Reinstatement (during report period),339C,Hoisting Engineer - Mobile Crane Operator 2,Compulsary,Male,3,.,.,.,.,.,.,.,.
2013,Reinstatement (during report period),401A,Brick and Stone Mason,Voluntary,Male,8,36.86506849,7.041701185,0,7,1,0,10.52123288,20030626
2013,Reinstatement (during report period),403A,General Carpenter,Voluntary,Female,1,.,.,.,.,.,.,.,.
2013,Reinstatement (during report period),403A,General Carpenter,Voluntary,Male,55,28.88099626,7.774974396,0,39,8,8,7.372403487,20060819
2013,Reinstatement (during report period),404C,Painter and Decorator - Commercial and Residential,Voluntary,Male,2,.,.,.,.,.,.,.,.
2013,Reinstatement (during report period),404D,Painter and Decorator - Industrial,Voluntary,Male,1,.,.,.,.,.,.,.,.
2013,Reinstatement (during report period),415A,Cook,Voluntary,Female,8,29.47568493,12.20348698,0,4,1,3,4.154794521,20091105
2013,Reinstatement (during report period),415A,Cook,Voluntary,Male,15,30.02246575,7.920649901,0,7,6,2,7.152328767,20061107
2013,Reinstatement (during report period),419A,Cement Mason,Voluntary,Male,1,.,.,.,.,.,.,.,.
2013,Reinstatement (during report period),420A,Ironworker - Structural and Ornamental,Voluntary,Male,1,.,.,.,.,.,.,.,.
2013,Reinstatement (during report period),421A,Heavy Duty Equipment Technician,Voluntary,Male,7,31.92915851,9.398117355,0,5,2,0,8.3518591,20050826
2013,Reinstatement (during report period),424A,Architectural Glass and Metal Technician,Voluntary,Male,4,.,.,.,.,.,.,.,.
2013,Reinstatement (during report period),426A,Construction Millwright,Voluntary,Male,1,.,.,.,.,.,.,.,.
2013,Reinstatement (during report period),427A,Sprinkler and Fire Protection Installer,Voluntary,Male,4,.,.,.,.,.,.,.,.
2013,Reinstatement (during report period),429A,General Machinist,Voluntary,Male,8,27.65890411,4.945875783,0,5,2,1,6.728767123,20070411
2013,Reinstatement (during report period),431A,Mould Maker,Voluntary,Male,1,.,.,.,.,.,.,.,.
2013,Reinstatement (during report period),433A,Industrial Mechanic Millwright,Voluntary,Female,1,.,.,.,.,.,.,.,.
2013,Reinstatement (during report period),433A,Industrial Mechanic Millwright,Voluntary,Male,19,31.06964672,8.467149049,0,11,5,3,9.003893295,20041231
2013,Reinstatement (during report period),434A,Powerline Technician,Voluntary,Male,10,27.33178082,6.222395784,0,7,3,0,5.968493151,20080113
2013,Reinstatement (during report period),435A,Small Engine Technician,Voluntary,Male,2,.,.,.,.,.,.,.,.
2013,Reinstatement (during report period),437A,Metal Fabricator (Fitter),Voluntary,Male,1,.,.,.,.,.,.,.,.
2013,Reinstatement (during report period),441C,Horticultural Technician,Voluntary,Male,1,.,.,.,.,.,.,.,.
2013,Reinstatement (during report period),442A,Industrial Electrician,Voluntary,Male,5,.,.,.,.,.,.,.,.
2013,Reinstatement (during report period),444A,Arborist,Voluntary,Male,1,.,.,.,.,.,.,.,.
2013,Reinstatement (during report period),444B,Utility Arborist,Voluntary,Male,1,.,.,.,.,.,.,.,.
2013,Reinstatement (during report period),450A,Construction Craft Worker,Voluntary,Female,1,.,.,.,.,.,.,.,.
2013,Reinstatement (during report period),450A,Construction Craft Worker,Voluntary,Male,3,.,.,.,.,.,.,.,.
2013,Reinstatement (during report period),451A,Drywall; Acoustic and Lathing Applicator,Voluntary,Male,2,.,.,.,.,.,.,.,.
2013,Reinstatement (during report period),452A,Reinforcing Rodworker,Voluntary,Male,3,.,.,.,.,.,.,.,.
2013,Reinstatement (during report period),456A,Welder,Voluntary,Male,2,.,.,.,.,.,.,.,.
2013,Reinstatement (during report period),620A,Child and Youth Worker,Voluntary,Male,1,.,.,.,.,.,.,.,.
2013,Reinstatement (during report period),620C,Child Development Practitioner,Voluntary,Female,19,32.23460707,8.998760028,0,14,0,5,5.981975487,20080108
2013,Reinstatement (during report period),620D,Developmental Services Worker,Voluntary,Female,1,.,.,.,.,.,.,.,.
2013,Reinstatement (during report period),620E,Educational Assistant,Voluntary,Female,1,.,.,.,.,.,.,.,.
2013,Reinstatement (during report period),634A,Information Technology - Contact Centre Technical Support Agent,Voluntary,Female,13,40.25816649,13.05229476,0,3,2,8,6.479452055,20070711
2013,Reinstatement (during report period),634A,Information Technology - Contact Centre Technical Support Agent,Voluntary,Male,15,32.43744292,8.893522453,0,6,2,7,6.079086758,20071204
2013,Reinstatement (during report period),634D,Information Technology - Contact Centre Sales Agent,Voluntary,Female,8,38.15616438,10.43535662,0,2,2,4,3.717123288,20100414
2013,Reinstatement (during report period),634D,Information Technology - Contact Centre Sales Agent,Voluntary,Male,7,25.5702544,4.26884408,0,5,0,2,4.149902153,20091107
2013,Reinstatement (during report period),634E,Information Technology - Contact Centre Customer Service Agent,Voluntary,Female,39,36.6910432,11.50782403,0,33,0,6,4.819318581,20090307
2013,Reinstatement (during report period),634E,Information Technology - Contact Centre Customer Service Agent,Voluntary,Male,34,30.59427881,9.438939394,0,27,0,7,4.074214343,20091204
2013,Reinstatement (during report period),800A,Water Meter Installer,Unknown,Male,1,.,.,.,.,.,.,.,.
2014,Already registered (beginning of report period),200G,Precision Metal Fabricator,Voluntary,Female,6,44.13652968,5.215872657,0,6,0,0,9.615068493,20050522
2014,Already registered (beginning of report period),200G,Precision Metal Fabricator,Voluntary,Male,95,42.1288248,9.830849462,0,92,2,1,12.02558039,20021224
2014,Already registered (beginning of report period),207S,Light Rail Overhead Contact Systems Lineperson,Voluntary,Male,43,35.59076139,8.283264526,0,43,0,0,2.600191144,20120525
2014,Already registered (beginning of report period),211W,Wooden Boat Rebuilder,Voluntary,Male,6,28.55251142,5.597085714,0,5,1,0,6.685844749,20080425
2014,Already registered (beginning of report period),219C,Saddlery,Voluntary,Male,1,.,.,.,.,.,.,.,.
2014,Already registered (beginning of report period),225A,Optics Technician (Lens and Prism Maker),Voluntary,Female,1,.,.,.,.,.,.,.,.
2014,Already registered (beginning of report period),225A,Optics Technician (Lens and Prism Maker),Voluntary,Male,4,.,.,.,.,.,.,.,.
2014,Already registered (beginning of report period),225F,Thin Film Technician,Voluntary,Female,2,.,.,.,.,.,.,.,.
2014,Already registered (beginning of report period),237S,Pool; Hot Tub and Spa - Service Technician,Voluntary,Female,2,.,.,.,.,.,.,.,.
2014,Already registered (beginning of report period),237S,Pool; Hot Tub and Spa - Service Technician,Voluntary,Male,59,37.26398886,9.286526011,0,58,0,1,7.567169724,20070608
2014,Already registered (beginning of report period),237T,Pool; Hot Tub and Spa - Installer,Voluntary,Male,34,36.27534247,6.529577252,0,33,1,0,7.390249799,20070812
2014,Already registered (beginning of report period),240P,Parts Technician,Voluntary,Female,66,37.16674969,10.79660356,0,60,4,2,4.207970112,20101017
2014,Already registered (beginning of report period),240P,Parts Technician,Voluntary,Male,286,37.70814254,12.06818219,0,250,21,15,4.454746623,20100719
2014,Already registered (beginning of report period),241A,Terrazzo; Tile and Marble Setter,Voluntary,Female,6,31.14657534,9.504142325,0,6,0,0,4.780365297,20100322
2014,Already registered (beginning of report period),241A,Terrazzo; Tile and Marble Setter,Voluntary,Male,211,34.63674609,7.845888502,0,204,6,1,5.688774914,20090424
2014,Already registered (beginning of report period),244G,Cement (Concrete ) Finisher,Voluntary,Female,4,.,.,.,.,.,.,.,.
2014,Already registered (beginning of report period),244G,Cement (Concrete ) Finisher,Voluntary,Male,299,36.2382737,9.572704445,0,282,1,16,7.056902002,20071212
2014,Already registered (beginning of report period),244H,Restoration Mason,Voluntary,Female,1,.,.,.,.,.,.,.,.
2014,Already registered (beginning of report period),244H,Restoration Mason,Voluntary,Male,3,.,.,.,.,.,.,.,.
2014,Already registered (beginning of report period),244K,Precast Concrete Erector,Voluntary,Male,18,48.71232877,12.92978905,0,17,0,1,16.556621,19980614
2014,Already registered (beginning of report period),244L,Precast Concrete Finisher,Voluntary,Male,2,.,.,.,.,.,.,.,.
2014,Already registered (beginning of report period),245R,Retail Meat Cutter,Voluntary,Female,5,.,.,.,.,.,.,.,.
2014,Already registered (beginning of report period),245R,Retail Meat Cutter,Voluntary,Male,104,30.06783456,9.771922268,0,91,7,6,5.047708114,20091214
2014,Already registered (beginning of report period),246F,Process Operator: Refinery; Chemical and Liquid Processes,Voluntary,Female,20,32.97438356,7.362363642,0,14,5,1,3.178493151,20111027
2014,Already registered (beginning of report period),246F,Process Operator: Refinery; Chemical and Liquid Processes,Voluntary,Male,251,34.4460405,10.89825053,0,221,27,3,4.708672161,20100417
2014,Already registered (beginning of report period),246R,Process Operator - Power,Voluntary,Female,49,31.32082751,6.509826386,0,38,10,1,4.003131115,20101230
2014,Already registered (beginning of report period),246R,Process Operator - Power,Voluntary,Male,279,34.23591103,10.10452703,0,197,76,6,4.18679236,20101024
2014,Already registered (beginning of report period),246T,Process Operator - Food Manufacturing,Voluntary,Female,32,44.10488014,10.11008628,0,29,3,0,4.656678082,20100506
2014,Already registered (beginning of report period),246T,Process Operator - Food Manufacturing,Voluntary,Male,86,41.26447913,9.173432502,0,68,16,2,3.795476266,20110316
2014,Already registered (beginning of report period),253A,Heat and Frost Insulator,Voluntary,Female,2,.,.,.,.,.,.,.,.
2014,Already registered (beginning of report period),253A,Heat and Frost Insulator,Voluntary,Male,333,34.42353038,8.620609545,0,258,71,4,4.94012917,20100122
2014,Already registered (beginning of report period),253H,Hazardous Materials Worker,Voluntary,Female,11,39.28343711,11.90182719,0,9,1,1,3.059277709,20111210
2014,Already registered (beginning of report period),253H,Hazardous Materials Worker,Voluntary,Male,198,36.23073198,11.32401831,0,180,16,2,2.924173239,20120128
2014,Already registered (beginning of report period),255B,Facilities Technician,Voluntary,Female,6,45.76849315,13.38502383,0,6,0,0,6.852511416,20080224
2014,Already registered (beginning of report period),255B,Facilities Technician,Voluntary,Male,112,41.78297456,11.6983548,0,104,0,8,7.722480431,20070413
2014,Already registered (beginning of report period),255W,Facilities Mechanic,Voluntary,Female,8,44.65958904,8.884009196,0,8,0,0,8.638356164,20060514
2014,Already registered (beginning of report period),255W,Facilities Mechanic,Voluntary,Male,77,47.36562889,12.93336434,0,76,0,1,12.66742572,20020504
2014,Already registered (beginning of report period),259L,Locksmith,Voluntary,Female,3,.,.,.,.,.,.,.,.
2014,Already registered (beginning of report period),259L,Locksmith,Voluntary,Male,29,33.99404818,9.893156702,0,24,4,1,6.404629192,20080806
2014,Already registered (beginning of report period),263F,Pump Systems Installer,Voluntary,Male,6,31.09406393,7.507720111,0,5,1,0,4.314611872,20100908
2014,Already registered (beginning of report period),267G,Composite Structures Technician,Voluntary,Male,1,.,.,.,.,.,.,.,.
2014,Already registered (beginning of report period),268R,Railway Car Technician,Voluntary,Female,1,.,.,.,.,.,.,.,.
2014,Already registered (beginning of report period),268R,Railway Car Technician,Voluntary,Male,113,32.49266578,8.277794435,0,113,0,0,3.337034792,20110830
2014,Already registered (beginning of report period),269E,Entertainment Industry Power Technician,Voluntary,Male,3,.,.,.,.,.,.,.,.
2014,Already registered (beginning of report period),274L,Automotive Glass Technician,Voluntary,Female,1,.,.,.,.,.,.,.,.
2014,Already registered (beginning of report period),274L,Automotive Glass Technician,Voluntary,Male,34,34.87824335,12.75946931,0,30,2,2,5.305882353,20090911
2014,Already registered (beginning of report period),277Z,Hydraulic/Pneumatic Mechanic,Voluntary,Female,1,.,.,.,.,.,.,.,.
2014,Already registered (beginning of report period),277Z,Hydraulic/Pneumatic Mechanic,Voluntary,Male,28,39.47671233,9.643417211,0,18,10,0,6.652837573,20080507
2014,Already registered (beginning of report period),278B,Surface Blaster,Voluntary,Male,32,38.69229452,8.280548564,0,30,0,2,6.797859589,20080315
2014,Already registered (beginning of report period),282E,Powered Lift Truck Technician,Voluntary,Female,1,.,.,.,.,.,.,.,.
2014,Already registered (beginning of report period),282E,Powered Lift Truck Technician,Voluntary,Male,69,30.99178082,6.821266307,0,65,1,3,5.294818344,20090915
2014,Already registered (beginning of report period),288R,Relay and Instrumentation Technician,Voluntary,Male,2,.,.,.,.,.,.,.,.
2014,Already registered (beginning of report period),289F,Electrician (Signal Maintenance),Voluntary,Male,34,42.60829976,8.074543679,0,27,6,1,4.679854956,20100427
2014,Already registered (beginning of report period),295A,Tire Wheel and Rim Mechanic,Voluntary,Male,21,30.06979778,11.57446655,0,19,1,1,6.084279191,20081201
2014,Already registered (beginning of report period),296A,Native Residential Construction Worker,Voluntary,Female,7,44.64383562,10.67375191,0,7,0,0,9.439921722,20050725
2014,Already registered (beginning of report period),296A,Native Residential Construction Worker,Voluntary,Male,25,34.90290411,7.859742294,0,18,0,7,7.575342466,20070606
2014,Already registered (beginning of report period),297A,Ski Lift Mechanic,Voluntary,Male,3,.,.,.,.,.,.,.,.
2014,Already registered (beginning of report period),297B,Special Events Coordinator,Voluntary,Female,42,35.75642531,12.15834554,0,38,1,3,6.075472929,20081204
2014,Already registered (beginning of report period),297B,Special Events Coordinator,Voluntary,Male,5,.,.,.,.,.,.,.,.
2014,Already registered (beginning of report period),297C,Bicycle Mechanic,Voluntary,Male,2,.,.,.,.,.,.,.,.
2014,Already registered (beginning of report period),306A,Plumber,Compulsary,Female,62,29.56522316,9.088299636,0,55,4,3,3.754529386,20110331
2014,Already registered (beginning of report period),306A,Plumber,Compulsary,Male,4154,28.56178036,7.523887921,0,3479,585,90,4.335255011,20100831
2014,Already registered (beginning of report period),307A,Steamfitter,Compulsary,Female,17,30.14762288,8.886039984,0,16,1,0,2.410797744,20120803
2014,Already registered (beginning of report period),307A,Steamfitter,Compulsary,Male,848,31.3981229,8.274036417,0,714,124,10,4.242989144,20101004
2014,Already registered (beginning of report period),308A,Sheet Metal Worker,Compulsary,Female,18,30.21035008,4.393290227,0,16,1,1,3.291476408,20110916
2014,Already registered (beginning of report period),308A,Sheet Metal Worker,Compulsary,Male,1876,30.9282662,8.055569664,0,1571,235,70,4.73294097,20100408
2014,Already registered (beginning of report period),308R,Residential (Low-Rise) Sheet Metal Installer,Compulsary,Female,2,.,.,.,.,.,.,.,.
2014,Already registered (beginning of report period),308R,Residential (Low-Rise) Sheet Metal Installer,Compulsary,Male,73,30.59031713,8.627733135,0,66,0,7,2.480803153,20120708
2014,Already registered (beginning of report period),309A,Electrician - Construction and Maintenance,Compulsary,Female,204,30.29571582,8.926359427,0,173,23,8,4.261845286,20100927
2014,Already registered (beginning of report period),309A,Electrician - Construction and Maintenance,Compulsary,Male,9330,28.74426317,7.742464248,0,7933,1221,176,4.254490302,20100930
2014,Already registered (beginning of report period),309C,Electrician - Domestic and Rural,Compulsary,Female,4,.,.,.,.,.,.,.,.
2014,Already registered (beginning of report period),309C,Electrician - Domestic and Rural,Compulsary,Male,109,28.77951489,9.553021605,0,91,9,9,4.38517029,20100813
2014,Already registered (beginning of report period),310B,Auto Body and Collision Damage Repairer,Compulsary,Female,35,28.51569472,7.725279968,0,31,2,2,5.368219178,20090819
2014,Already registered (beginning of report period),310B,Auto Body and Collision Damage Repairer,Compulsary,Male,1128,27.85652385,7.216051037,0,1020,61,47,5.781696298,20090321
2014,Already registered (beginning of report period),310D,Transmission Technician,Compulsary,Female,1,.,.,.,.,.,.,.,.
2014,Already registered (beginning of report period),310D,Transmission Technician,Compulsary,Male,73,35.74471758,10.6942912,0,67,1,5,7.993694877,20070104
2014,Already registered (beginning of report period),310E,Alignment and Brakes Technician,Compulsary,Female,1,.,.,.,.,.,.,.,.
2014,Already registered (beginning of report period),310E,Alignment and Brakes Technician,Compulsary,Male,50,44.04953425,11.32712348,0,49,0,1,14.52378082,20000625
2014,Already registered (beginning of report period),310G,Motorcycle Technician,Compulsary,Female,10,31.47178082,11.18890855,0,10,0,0,5.073424658,20091205
2014,Already registered (beginning of report period),310G,Motorcycle Technician,Compulsary,Male,305,30.26556479,9.343243277,0,273,18,14,5.157817202,20091104
2014,Already registered (beginning of report period),310J,Truck-Trailer Service Technician,Compulsary,Male,204,34.46999731,10.05309104,0,192,2,10,5.540249799,20090617
2014,Already registered (beginning of report period),310K,Automotive Electronic Accessory Technician,Compulsary,Male,61,29.37363575,5.685944371,0,55,2,4,6.344082641,20080828
2014,Already registered (beginning of report period),310Q,Auto Body Repairer,Compulsary,Female,6,31.99315068,12.19146803,0,6,0,0,4.352968037,20100825
2014,Already registered (beginning of report period),310Q,Auto Body Repairer,Compulsary,Male,146,32.86575342,10.09088773,0,137,2,7,7.052880465,20071213
2014,Already registered (beginning of report period),310S,Automotive Service Technician,Compulsary,Female,379,26.96222214,7.56804128,0,361,6,12,4.896013301,20100207
2014,Already registered (beginning of report period),310S,Automotive Service Technician,Compulsary,Male,10726,26.9819785,7.155459013,0,9472,854,400,5.102793621,20091124
2014,Already registered (beginning of report period),310T,Truck and Coach Technician,Compulsary,Female,55,27.19631382,7.217625061,0,49,4,2,4.820273973,20100307
2014,Already registered (beginning of report period),310T,Truck and Coach Technician,Compulsary,Male,3733,29.52672095,8.638167954,0,3232,372,129,4.70191223,20100419
2014,Already registered (beginning of report period),313A,Refrigeration and Air Conditioning Systems Mechanic,Compulsary,Female,9,30.31689498,8.844287558,0,9,0,0,4.099847793,20101125
2014,Already registered (beginning of report period),313A,Refrigeration and Air Conditioning Systems Mechanic,Compulsary,Male,1895,30.46223732,7.659514268,0,1646,214,35,4.49864604,20100702
